wav_filename,wav_filesize,transcript
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_20.wav,323276,tsplwj hwbdzl qdeaer xhvfpx wlmwwf pdoimr ubosyr abvzph dybvbt wjzbjd krowdd tgzxqf ipcduv gpfsqj fcgzgz ujfwmb seogwf mteusv pcamzp ethser xhvfpx wlmwwf vpeocn rbloht pqmaht pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_21.wav,161388,ildtcb eyogmj xxjeov kqbaqb yeuqeb lgxddx musqfx ntwybp elkwtd isduuz wfdwxt qhicvp pgpzmv kyjfxx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_22.wav,336876,dqkroj qfzzgr musqfx vppxyv jorvmv pcamzp flrqfp hfwdgb elkwtd seogwf awfczp vbkcov vgkyyj tdmwtt isduuz wfdwxt uwuqbp seogwf ujfwmb idmpor qhicvp xwscuj pzfplx lgxddx musqfx ntwybp elkwtd seogwf fmisab
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_23.wav,184876,lgxddx musqfx ntwybp elkwtd hhvipl dararh dqkroj qfzzgr ggrvkj vppxyv vrdtlx csivjl isduuz votegf uwuqbp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_24.wav,355052,vppxyv vrdtlx omxxx isduuz wfdwxt qhicvp flrqfp hfwdgb csivjl seogwf awfczp vbkcov omxxx vgkyyj mklfor sapwdl blytwr ethser omxxx ubosyr abvzph dybvbt wjzbjd omxxx krowdd tdmwtt xxjeov lgxddx musqfx ntwybp vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_25.wav,141228,bvdsxd keacnp btpxkb csivjl ubosyr abvzph dybvbt wjzbjd sxuypt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_26.wav,191820,nkgpev oyhuez csivjl gkewgv xxjeov omxxx rqctob qatkyz csivjl bajfqn inoiht gkewgv seogwf dqkroj ujfwmb apwdbd seogwf fcgzgz pcamzp jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_27.wav,27724,dqkroj qfzzgr vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_28.wav,109100,csivjl oaagbx baupmv kuqndh omxxx qwwbun omxxx fmztun ebunwj seogwf qexnpx qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_29.wav,155308,czdfef snnnyn dqkroj ujfwmb apwdbd seogwf fcgzgz pcamzp kuqndh omxxx omxxx vgkyyj gkewgv xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_30.wav,68492,lgxddx musqfx ntwybp elkwtd ggrvkj qexnpx qfzzgr vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_31.wav,252716,csivjl rbloht seogwf pdoimr tnuhkz rhowib pewmbp sxuypt qexnpx qfzzgr vrdtlx dqkroj edobhp jtbqbx muboll omxxx omxxx vgkyyj gkewgv xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_32.wav,335948,lgxddx musqfx ntwybp elkwtd ggrvkj edobhp vrdtlx csivjl bwxgij rbloht xxjeov hlcrnt pewmbp vgkyyj xdllav huhqof ipnnrd doacir bjimsv kftpyv ipyxnl seogwf lpfilt bztfkj wdkjmn ospwb jskohl dledgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_33.wav,135596,csivjl xdllav qlxpiv mnmwov pcamzp pgpzmv kyjfxx cjjohd abvzph gkewgv bzhvob
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_34.wav,121132,omxxx adjvcj cibksf oknirh csivjl musqfx qexnpx qfzzgr wqzdcb bdwgmz ethser efyqnh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_35.wav,157260,csivjl seogwf wuxnuv uqwzzl musqfx qexnpx qfzzgr seogwf wuxnuv uqwzzl tyyluv wqzdcb bdwgmz ethser efyqnh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_36.wav,87468,qexnpx qfzzgr seogwf wuxnuv uqwzzl cibksf rtekof csivjl seogwf ghuhbd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_37.wav,66156,csivjl cibksf rtekof vppxyv seogwf cxpjrd tynbyn
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_38.wav,494412,adjvcj ggrvkj qexnpx qfzzgr vrdtlx omxxx xdllav cdlyez cdlyez qnlkvx xylqfp csivjl gooqvx tqvyld seogwf thwriv liqqpd csivjl jmhghd ombeej anlnvl qexnpx xdllav cdlyez huhqof thwriv liqqpd csivjl xdllav rgmkrh wazugv csivjl ulkttp hjunyv csivjl ulkttp hjunyv xdllav epjhlx xkacxl csivjl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_39.wav,47980,adjvcj ggrvkj crxlnd agrear vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_40.wav,270188,csivjl bwxgij flrqfp wgmamr jorvmv pcamzp seogwf gbqzav gkewgv xxjeov omxxx oaagbx rqctob qatkyz csivjl bajfqn inoiht gkewgv seogwf dqkroj ujfwmb apwdbd seogwf fcgzgz pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_41.wav,312140,lvoikf xdllav ethser csivjl seogwf qqbrzt uhmjav huhqof ipnnrd doacir csivjl xdllav cjjohd abvzph eekvaf thwriv tsplwj qfuhin wgmamr lvoikf uwuqbp vmtywv gkewgv seogwf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_42.wav,124684,lvoikf xdllav kuqndh csivjl rctrwr baoxor bumrcr rmpsrp musqfx vkutnl cpmwhl utyqzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_43.wav,102572,csivjl tyyluv cibksf gkewgv fmojyf egeill seogwf iedrjd fvzawv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_44.wav,115948,csivjl xdllav kfigcn nkrzbd dljvev fmisab tsplwj vmtywv hhpqrh wiqxuf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_45.wav,173516,puetcj vnfitd csivjl swsmz xxjeov bzhvob blytwr ethser csivjl pdoimr wgmamr bzhvob pxgkcn baoxor seogwf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_46.wav,138188,csivjl qrjvor pdoimr quacsn bzhvob hnbwxd cibksf swsmz xnndtx quacsn bzhvob
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_47.wav,212076,crxlnd agrear kuqndh vppxyv jorvmv pcamzp eyogmj cnnqyb oknirh jkzcsf gkqgdd blytwr ethser czdfef pdoimr navygf jmhghd kkdknx efngr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_48.wav,215180,lgxddx musqfx ntwybp elkwtd ethser crxlnd agrear musqfx vppxyv jorvmv pcamzp qlxpiv hztwub pcamzp rbloht quremz bbxbdp kuqndh vppxyv vslxav aqnevp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_49.wav,241420,lgxddx musqfx ntwybp elkwtd vrdtlx dqkroj qfzzgr kaylnl jrnuov qwwbun omxxx vslxav mfqbdh vtcyvh qfuhin hwbdzl qdeaer wrvwur vtuapt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_50.wav,219820,xoefoj isduuz mapett sapwdl vppxyv vsxgxd bczmuj adjvcj cfldoj jmhghd fkdusn ujfwmb seogwf fcgzgz pcamzp gkewgv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_51.wav,224364,vgkyyj ftdbuv zrcht towtbt jbudrt lgxddx musqfx ntwybp elkwtd krowdd iudaej diieer vppxyv baoxor onurpp ftolrd wfdwxt sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_52.wav,57836,jjfpgz wdvtiv vppxyv oaagbx xhvfpx baoxor kkdknx bzhvob
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_53.wav,253324,xnndtx pdoimr snnnyn vppxyv qozgiz baoxor sziucv xxjeov adjvcj isduuz onurpp ftolrd wfdwxt seogwf fsgicf methkr pvmwrh qmujbl torbdp mcisez nfaaxd musqfx rshqvp fmisab bblrhh iuztwz diieer tckld mdqvtx seogwf mrfpjl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/03_chunk_54.wav,85356,cibksf snnnyn xetopt jmhghd fkdusn ujfwmb seogwf qdeaer mcisez
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_00.wav,63180,rwrlkr xraeqj gnrxdh ijpxp eefdcb npsvkr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_01.wav,20428,nqefh kftpyv ninbtp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_02.wav,98636,dqkroj qfzzgr musqfx vppxyv jorvmv pcamzp jkzcsf gkqgdd fmztun gnxpbl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_03.wav,45548,jkzcsf gkqgdd vgkyyj gooqvx dhwuij
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_04.wav,37548,jmhghd xxjeov gkkoez kanbrd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_05.wav,56716,vgkyyj pdoimr vmtywv seogwf puqcyr rmkatl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_06.wav,20044,krowdd vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_07.wav,103916,lgxddx musqfx ntwybp joxnkz omxxx vmtywv xxjeov kftpyv kzlror itlyjx pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_08.wav,93644,adjvcj jmhghd xxjeov gkkoez kanbrd seogwf igtymz epozkb crxlnd nfaaxd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_09.wav,142796,crxlnd nfaaxd pdoimr dalitd drbtiv seogwf gkkoez kanbrd pdoimr wdvtiv lvoikf seogwf nqefh kftpyv ninbtp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_10.wav,218188,gkkoez kanbrd tgzxqf lvoikf uwuqbp seogwf baoxor ombeej ethser aulpoj byqttp skxgur kuqndh lgxddx musqfx ntwybp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_11.wav,184588,crxlnd nfaaxd tyyluv tkyiiz vppxyv drbtiv jzqhyn qhicvp ghuhbd jmhghd seogwf musqfx drbtiv seogwf idbfsj ovalgr skxgur apwdbd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_12.wav,118220,lgxddx musqfx ntwybp lfjhqv qhicvp xxjeov crxlnd nfaaxd musqfx vppxyv seogwf aulpoj byqttp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_13.wav,281740,pqrsfx pdoimr lfjhqv bajfqn qhicvp gkkoez kanbrd musqfx vppxyv seogwf aulpoj byqttp gkkoez kanbrd vgkyyj xkfuvp xkfuvp lvoikf diieer adpnan cmlfhh xxjeov etcagn duoufh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_14.wav,55084,lgxddx musqfx ntwybp ggrvkj gkkoez kanbrd vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_15.wav,59756,csivjl ethser tnuhkz rhowib diieer adpnan sxuypt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_16.wav,87660,csivjl ethser tnuhkz rhowib cmlfhh xxjeov etcagn duoufh sxuypt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_17.wav,114028,csivjl eosfrl pgpzmv vmtywv kddiuz hrahpx bajfqn egpsht sjuvdx trhihl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_18.wav,127244,csivjl eosfrl pgpzmv vmtywv bajfqn kddiuz yuipd vgkyyj hgyowv isduuz xnynqf jevurx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_19.wav,129516,wmpimz xdllav rgmkrh wazugv csivjl csivjl fwkktd cibksf emtaib hgyowv wmpimz
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_20.wav,98988,gkkoez kanbrd qwwbun vppxyv igtymz epozkb crxlnd nfaaxd vrdtlx gbqzav
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_21.wav,241804,xigpmf qfzzgr flxidt isduuz fmojyf egeill gkkoez kanbrd eyogmj utyqzp iudaej vppxyv igtymz epozkb crxlnd nfaaxd snnnyn vppxyv emnijx xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_22.wav,57644,lgxddx musqfx ntwybp ggrvkj gkkoez kanbrd vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_23.wav,276684,csivjl igtymz epozkb crxlnd nfaaxd isduuz votegf uwuqbp vppxyv vrdtlx omxxx bajfqn hwbdzl qdeaer omxxx hrahpx pdoimr lfjhqv xetopt omxxx igtymz epozkb seogwf jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_24.wav,31084,lgxddx musqfx ntwybp vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_25.wav,62444,csivjl rbloht xxjeov tnuhkz rhowib pewmbp sxuypt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_26.wav,170476,csivjl igtymz epozkb seogwf sdlvfl nqefh awfczp vbkcov wgmamr lvoikf uwuqbp lmpbhx omxxx qfdfob keacnp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_27.wav,159756,lvoikf ofmmht xxjeov wiqxuf wgmamr csivjl bczmuj uwuqbp nrayzp huhqof csivjl igtymz epozkb seogwf sdlvfl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_28.wav,99692,xoefoj isduuz csivjl xdllav wgmamr hlcrnt lvoikf huhqof ipnnrd doacir
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_29.wav,27564,csivjl wdvtiv lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_30.wav,62956,lvoikf bajfqn dgoqtl kuqndh csivjl mwglsz himkjx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_31.wav,92172,csivjl xdllav nkrzbd rkwfgj mnheqr tbhzmf isduuz lvoikf apwdbd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_32.wav,59980,gkkoez kanbrd ggrvkj lgxddx musqfx ntwybp vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_33.wav,140140,omxxx seogwf luamxd orcanx behqjh pipewf rzyuj xnndtx omxxx oaagbx qfuhin agrear seogwf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_34.wav,374316,csivjl fhhvqn dzjyqr qozgiz rumodd omxxx rkwfgj ofmmht hlcrnt lvoikf ckxjuf grexzt bajfqn hfwdgb csivjl fmisab omxxx xdllav nkrzbd rkwfgj mnheqr tbhzmf isduuz lvoikf apwdbd rtpukn nrxssf hfwdgb omxxx seogwf xdllav emnijx omxxx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_35.wav,50156,lgxddx musqfx ntwybp ggrvkj vppxyv vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_36.wav,99628,rtpukn emnijx gkkoez kanbrd seogwf xdllav qlgnoj hunimj jqfqzx sluanh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_37.wav,215308,lgxddx musqfx ntwybp vgkyyj kuqndh gkkoez kanbrd wlheyb kftpyv kzlror gnrxdh ukoaaz ftudph vmtywv qfzzgr nrxssf hfwdgb vppxyv vgkyyj emnijx vppxyv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_38.wav,230156,xnndtx pdoimr gkkoez kanbrd rkwfgj ofmmht lgxddx musqfx ntwybp seogwf fmisab sziucv ukcqer isduuz onurpp ftolrd fsgicf methkr neuiyz vmtywv kkdknx lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_39.wav,204556,gkkoez kanbrd qwwbun jorvmv pcamzp fmztun gnxpbl vppxyv jorvmv pcamzp vgkyyj gooqvx dhwuij jmhghd xxjeov ckxjuf pcxgsf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_40.wav,265068,gkkoez kanbrd wdqbkr fpvswn xxjeov kftpyv wvixrd wchxvt vgkyyj ebovyf jbudrt vppxyv anlnvl pcamzp seogwf cnnqyb tkyiiz dqkroj wchxvt oknirh rbloht ckxjuf pcxgsf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_41.wav,48620,ckxjuf pcxgsf jmhghd ckxjuf tgzxqf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_42.wav,66732,ckxjuf tgzxqf jmhghd dzvimz kswzsb mpgkab elwgpl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_43.wav,90188,dzvimz kswzsb mpgkab elwgpl jmhghd tzvfnl bzhvob myfrcj elwgpl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_44.wav,67404,tzvfnl bzhvob myfrcj elwgpl jmhghd xjukzh wqibhp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_45.wav,66668,xjukzh wqibhp fkpeov xxjeov waucir kzlror jorvmv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_46.wav,56972,kftpyv kzlror cnnqyb oknirh crxlnd xkfuvp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_47.wav,59948,kftpyv kzlror cnnqyb oknirh uvmmmr xjukzh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_48.wav,49548,crxlnd xkfuvp jmhghd mpgkab wlsouj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_49.wav,165644,mpgkab wlsouj vgkyyj pdoimr ukcqer wemvdh lqhucn dalitd qzxsur lpfilt bztfkj kkdknx qfzzgr seogwf okysnp tkboqj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_50.wav,93836,mpgkab wlsouj seogwf igtymz epozkb cnnqyb oknirh lxtfrt wlsouj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_51.wav,127948,vppxyv pdoimr kftpyv ipyxnl oynmdd chvsub hpguer clitqn kkdknx qfzzgr seogwf okysnp tkboqj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_52.wav,92876,uvmmmr xjukzh adjvcj jmhghd xxjeov bzhvob wlsouj gkkoez kanbrd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_53.wav,275148,vppxyv pdoimr iudaej fpvswn paybiv axsymr wsmypd xsoadl elwgpl vhyull seogwf jfsokn rbloht pdoimr wsmypd utnhdh xsoadl utnhdh seogwf okysnp tkboqj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_54.wav,108076,bzhvob wlsouj gkkoez kanbrd seogwf trssdt pcamzp pdoimr tgzxqf tzvfnl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_55.wav,86540,xjukzh wqibhp ggrvkj vppxyv waucir kzlror jorvmv pcamzp vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_56.wav,126444,crxlnd xkfuvp uvmmmr xjukzh flrqfp omxxx seogwf awfczp vbkcov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_57.wav,114284,xjukzh wqibhp seogwf jorvmv pcamzp jjwrbl flrqfp omxxx seogwf gbqzav ktzliv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_58.wav,124492,tmmdwb uxlrwb qfzzgr rtekof omxxx omxxx snnnyn vppxyv emnijx xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_59.wav,176236,fatdtx uxlrwb qfzzgr qredqn omxxx omxxx snnnyn vppxyv mklfor xxjeov jfsokn rbloht
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_60.wav,216972,omxxx emnijx tmmdwb ybyrcb fwkktd rtekof xhvfpx wlmwwf omxxx mklfor irskyr bqzqgf fwkktd qredqn qrjvor abvzph
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_61.wav,254860,eosfrl emnijx gkkoez kanbrd qlgnoj hunimj jqfqzx sluanh emnijx xjukzh wqibhp xdllav qlgnoj hunimj jqfqzx cheqzp jqfqzx sluanh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_62.wav,244492,crxlnd agrear adjvcj qwwbun jorvmv pcamzp fmztun gnxpbl czdfef vgkyyj jmhghd xxjeov kftpyv kzlror anlnvl pcamzp eyogmj cnnqyb oknirh cyxngb gmjtoj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_63.wav,23980,puqcyr rmkatl vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_64.wav,142444,elkwtd xfkqkf kuqndh omxxx wlheyb xxjeov kftpyv kzlror anlnvl pcamzp ofbcll dujchd crxlnd nfaaxd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_65.wav,68940,blytwr ethser gkkoez kanbrd emnijx xxjeov vppxyv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_66.wav,155532,cyxngb gmjtoj tyyluv jmhghd xxjeov kftpyv kzlror anlnvl pcamzp eyogmj cnnqyb oknirh ckxjuf neuiyz ybyrcb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/04_chunk_67.wav,125964,dqkroj clzvl apktev qfzzgr tsplwj gbfpen keacnp lgxddx musqfx ntwybp seogwf cnnqyb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_00.wav,62636,rwrlkr xraeqj gnrxdh ijpxp hutakn npsvkr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_01.wav,82604,crxlnd agrear seogwf wuxnuv ofbcll gnrxdh isduuz uomktt fmisab
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_02.wav,62092,agrear elkwtd fpvswn qfzzgr seogwf ninbtp pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_03.wav,100012,pdoimr liwinh jbudrt xhvfpx wlmwwf seogwf axsymr wsyill fpvswn seogwf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_04.wav,55564,vqybnt xvprdp fpvswn itlyjx fpvswn qexnpx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_05.wav,72044,isduuz vppxyv vslxav eascfp fpvswn seogwf ninbtp pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_06.wav,51852,elkwtd baupmv acnbjt kuqndh vppxyv vslxav
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_07.wav,34700,btennt vppxyv vslxav ethser qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_08.wav,78828,crxlnd agrear towtbt vnfitd kftpyv udcolt aexqpl cheqzp xubvqn
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_09.wav,40012,jmhghd xxjeov kftpyv kzlror anlnvl pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_10.wav,94412,felwon uarzgb axsymr wsyill musqfx xhvfpx wlmwwf mfqbdh vtcyvh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_11.wav,65196,vgkyyj kuqndh vppxyv eyogmj cnnqyb oknirh cyxngb gmjtoj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_12.wav,69516,crxlnd agrear jmhghd cyxngb gmjtoj kkdknx wuxnuv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_13.wav,56812,adjvcj isduuz xraeqj wlsouj udcolt uxlrwb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_14.wav,63852,vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_15.wav,123404,crxlnd agrear vfinhp towtbt xxjeov nnnydd udcolt aexqpl cheqzp xubvqn vgkyyj cdaoir xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_16.wav,83308,cyxngb gmjtoj towtbt vnfitd kftpyv udcolt gshjqn vvtfzd xubvqn
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_17.wav,44716,jmhghd xxjeov ckxjuf neuiyz ybyrcb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_18.wav,76204,cyxngb gmjtoj jmhghd ckxjuf neuiyz ybyrcb kkdknx wuxnuv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_19.wav,71500,adjvcj towtbt xxjeov wlsouj udcolt gshjqn jqfqzx uxlrwb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_20.wav,60428,vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/05_chunk_21.wav,124076,cyxngb gmjtoj vfinhp towtbt xxjeov nnnydd udcolt kftpyv cheqzp xigpmf xubvqn vgkyyj cdaoir xxjeov
